rank,hand,label,notation,combos,equity_pct,std_error_pp,samples,rank_low,rank_high
32441,AcQdJh6c4s,AQJ64 (ss),(A6)QJ4,24,18.93108,0.00444,40446661,32287,32570
32442,KcJd6h6d5c,KJ665 (ds),(K5)(J6)6,24,18.93099,0.00907,40435458,32205,32667
32443,KcQhQd9s8s,KQQ98 (ss),KQQ(98),12,18.9308,0.016,20228901,32102,32787
32444,KcTd9c6d5c,KT965 (3s2),(K95)(T6),12,18.93078,0.00989,20218857,32205,32683
32445,QcJd8d8c5c,QJ885 (3s2),(Q85)(J8),12,18.93063,0.01006,20218323,32205,32683
32446,AcJd8d5c2h,AJ852 (ds),(A5)(J8)2,24,18.93055,0.00479,40461619,32287,32585
32447,AcQd5d3h3c,AQ533 (ds),(A3)(Q5)3,24,18.93047,0.00588,40451985,32260,32613
32448,KcJd9h7c3d,KJ973 (ds),(K7)(J3)9,24,18.93027,0.0054,40456043,32271,32611
32449,KcQdJc7h4h,KQJ74 (ds),(KJ)Q(74),24,18.93024,0.00573,40457774,32260,32613
32450,KcJcTd3h3d,KJT33 (ds),(KJ)(T3)3,24,18.93023,0.00603,40428793,32260,32625
32451,JdJcTc4h2d,JJT42 (ds),(JT)(J2)4,24,18.93017,0.0073,40464348,32248,32629
32452,AcKdQh5c3s,AKQ53 (ss),(A5)KQ3,24,18.92998,0.00583,40449458,32260,32625
32453,KcTd8c7c5d,KT875 (3s2),(K87)(T5),12,18.92982,0.0083,20214957,32248,32667
32454,KcQdJh6d3h,KQJ63 (ds),K(Q6)(J3),24,18.92977,0.01074,40445450,32196,32699
32455,AdAcJc9c2c,AAJ92 (4s),(AJ92)A,12,18.92976,0.01075,20229112,32196,32699
32456,AcTc9d8h4s,AT984 (ss),(AT)984,24,18.92973,0.00434,40451417,32315,32603
32457,KcTc9d8d5c,KT985 (3s2),(KT5)(98),12,18.92969,0.00551,20224027,32287,32625
32458,KcTdTc6s6h,KTT66 (ss),(KT)T66,12,18.92961,0.0087,20226367,32239,32673
32459,KcQcTc8d5d,KQT85 (3s2),(KQT)(85),12,18.92942,0.00642,20212303,32260,32629
32460,AhAdAcQc6d,AAAQ6 (ds),(AQ)(A6)A,24,18.9293,0.00904,40458012,32238,32683
32461,KcTd9c8h4h,KT984 (ds),(K9)T(84),24,18.92914,0.00642,40441584,32260,32629
32462,QcJdJc3d2h,QJJ32 (ds),(QJ)(J3)2,24,18.9291,0.00729,40442880,32260,32649
32463,KcJhJdTd2s,KJJT2 (ss),K(JT)J2,24,18.92904,0.0086,40460727,32248,32673
32464,KcQcTd9h2s,KQT92 (ss),(KQ)T92,24,18.92903,0.00589,40453729,32287,32628
32465,AdAcKc8c2h,AAK82 (3s),(AK8)A2,24,18.92896,0.00649,40469217,32260,32629
32466,KcQdTc6h5s,KQT65 (ss),(KT)Q65,24,18.92893,0.00561,40441950,32287,32628
32467,KcQd9h8d6h,KQ986 (ds),K(Q8)(96),24,18.92886,0.00452,40429324,32315,32613
32468,AcKcJcTd5c,AKJT5 (4s),(AKJ5)T,12,18.92878,0.01178,20228305,32182,32732
32469,AcJd8c6h3d,AJ863 (ds),(A8)(J3)6,24,18.92871,0.00798,40456876,32260,32673
32470,KcQd7c6d3h,KQ763 (ds),(K7)(Q6)3,24,18.9287,0.00648,40443510,32271,32629
32471,AdAcJh9h4h,AAJ94 (3s),AA(J94),12,18.92851,0.01368,20228094,32161,32762
32472,QcTc9d8h4d,QT984 (ds),(QT)(94)8,24,18.92849,0.00969,40428749,32238,32699
32473,TdTc8h7h6c,TT876 (ds),(T6)T(87),24,18.92841,0.00802,40439934,32260,32673
32474,QcJdTh9s6h,QJT96 (ss),QJ(T6)9,24,18.9284,0.00702,40435153,32260,32649
32475,QdQc6h5c2d,QQ652 (ds),(Q5)(Q2)6,24,18.9284,0.00878,40442318,32248,32683
32476,AcKd6h6c5h,AK665 (ds),(A6)K(65),24,18.92839,0.00913,40452775,32248,32683
32477,QdQc8h7c6s,QQ876 (ss),(Q7)Q86,24,18.92839,0.00877,40447516,32248,32683
32478,JdJc9c7h4d,JJ974 (ds),(J9)(J4)7,24,18.9282,0.00865,40447418,32248,32683
32479,Ac9d9c7d4d,A9974 (3s2),(A9)(974),12,18.92814,0.00646,20224865,32287,32649
32480,QdQcJh9c4s,QQJ94 (ss),(Q9)QJ4,24,18.92812,0.01048,40448349,32205,32712
32481,KcJc9c8d6d,KJ986 (3s2),(KJ9)(86),12,18.9281,0.01142,20220361,32205,32732
32482,QdQcTc9c4h,QQT94 (3s),(QT9)Q4,24,18.9281,0.00832,40441191,32260,32683
32483,KcQcJd9c8c,KQJ98 (4s),(KQ98)J,12,18.92795,0.01047,20227601,32219,32712
32484,KdKcQh7c3s,KKQ73 (ss),(K7)KQ3,24,18.92789,0.0081,40441132,32260,32673
32485,AdAc9h4s2c,AA942 (ss),(A2)A94,24,18.9278,0.008,40453614,32260,32673
32486,AcThTd9c2s,ATT92 (ss),(A9)TT2,12,18.92779,0.01157,20232117,32205,32741
32487,AcTd9h8c4s,AT984 (ss),(A8)T94,24,18.92775,0.00745,40448778,32260,32673
32488,AcKdKc4h2c,AKK42 (3s),(AK2)K4,24,18.92763,0.00502,40449137,32315,32628
32489,KcTd8h6h6c,KT866 (ds),(K6)T(86),24,18.92735,0.00568,40439831,32315,32629
32490,AcKdTc9c6h,AKT96 (3s),(AT9)K6,24,18.92731,0.01101,40460815,32205,32732
32491,KdKc8h6c5c,KK865 (3s),(K65)K8,24,18.9272,0.00793,40444583,32260,32683
32492,JcTdTc8h6s,JTT86 (ss),(JT)T86,24,18.92716,0.00529,40443900,32315,32629
32493,JcTd9d8c4c,JT984 (3s2),(J84)(T9),12,18.92708,0.01036,20220395,32238,32718
32494,Ac9d9c8d4d,A9984 (3s2),(A9)(984),12,18.92701,0.01317,20221775,32182,32770
32495,KdKc8h8c2s,KK882 (ss),(K8)K82,24,18.92688,0.00926,40472437,32248,32699
32496,AdAcTh9s3s,AAT93 (ss),AAT(93),12,18.92687,0.00719,20229832,32287,32673
32497,AcQcTdTc3h,AQTT3 (3s),(AQT)T3,24,18.92672,0.00672,40431851,32315,32673
32498,KcTd9h7h7d,KT977 (ds),K(T7)(97),24,18.92664,0.01093,40457372,32226,32741
32499,KdKc9c5h4s,KK954 (ss),(K9)K54,24,18.92659,0.00731,40437962,32287,32673
32500,KcQd5d4c3h,KQ543 (ds),(K4)(Q5)3,24,18.92657,0.00623,40439621,32315,32657
32501,AcJcTd7c2d,AJT72 (3s2),(AJ7)(T2),12,18.92649,0.00544,20223176,32315,32629
32502,Tc9d8d8c7d,T9887 (3s2),(T8)(987),12,18.92622,0.01173,20217754,32205,32753
32503,KdKc9h5c4s,KK954 (ss),(K5)K94,24,18.92619,0.00805,40442092,32271,32699
32504,QdQcJc5h4s,QQJ54 (ss),(QJ)Q54,24,18.92618,0.00589,40433002,32315,32657
32505,JcTc8d7d5h,JT875 (ds),(JT)(87)5,24,18.9261,0.00914,40448244,32260,32712
32506,KcJdJc4c3d,KJJ43 (3s2),(KJ4)(J3),12,18.92602,0.00886,20219690,32260,32699
32507,KcQd5c4d3h,KQ543 (ds),(K5)(Q4)3,24,18.92598,0.00461,40447705,32337,32629
32508,AcQd8d7d2c,AQ872 (3s2),(A2)(Q87),12,18.92589,0.00971,20215799,32254,32718
32509,QcTd9d7c4h,QT974 (ds),(Q7)(T9)4,24,18.92566,0.00632,40449347,32315,32673
32510,KdKcQh9s7s,KKQ97 (ss),KKQ(97),12,18.92517,0.01379,20227006,32182,32795
32511,AdAcKh9c2c,AAK92 (3s),(A92)AK,24,18.9251,0.00705,40461752,32315,32683
32512,AcKdQc6h4s,AKQ64 (ss),(AQ)K64,24,18.9251,0.0051,40457582,32337,32649
32513,JdJcTh7s6c,JJT76 (ss),(J6)JT7,24,18.92503,0.01126,40451952,32239,32753
32514,QdQcTh9c4c,QQT94 (3s),(Q94)QT,24,18.92502,0.01033,40454773,32248,32747
32515,KcJcTd7h4s,KJT74 (ss),(KJ)T74,24,18.92492,0.00643,40442278,32315,32683
32516,AcKdTc8c6h,AKT86 (3s),(AT8)K6,24,18.92475,0.00664,40447102,32315,32683
32517,QcJdTc4d4c,QJT44 (3s2),(QT4)(J4),12,18.92451,0.0057,20214525,32337,32673
32518,AcKcTd5h4s,AKT54 (ss),(AK)T54,24,18.92437,0.00741,40450582,32315,32699
32519,QcTdTc5d5c,QTT55 (3s2),(QT5)(T5),12,18.92432,0.00916,20226526,32271,32732
32520,KcJd9d8c4d,KJ984 (3s2),(K8)(J94),12,18.92423,0.01489,20225786,32169,32831
32521,AcJc8d6d4d,AJ864 (3s2),(AJ)(864),12,18.92421,0.00661,20232672,32320,32683
32522,KcQd5c4h3d,KQ543 (ds),(K5)(Q3)4,24,18.92421,0.00719,40448037,32315,32699
32523,AcQdJc6h4s,AQJ64 (ss),(AJ)Q64,24,18.9239,0.00947,40454934,32271,32747
32524,KcJdTd5c2c,KJT52 (3s2),(K52)(JT),12,18.9238,0.00865,20218521,32287,32732
32525,AcJc9h9d5s,AJ995 (ss),(AJ)995,12,18.9238,0.00594,20221184,32337,32683
32526,QcThTd3d3c,QTT33 (ds),(Q3)(T3)T,24,18.92376,0.01188,40433469,32239,32787
32527,AcQdJh8h3d,AQJ83 (ds),A(Q3)(J8),24,18.92372,0.01052,40453288,32260,32753
32528,AcKcTd3h3d,AKT33 (ds),(AK)(T3)3,24,18.92369,0.00812,40438610,32315,32712
32529,KcJhJd3h3d,KJJ33 (ds),K(J3)(J3),12,18.92352,0.00977,20225128,32260,32753
32530,AcQc8d5d4d,AQ854 (3s2),(AQ)(854),12,18.92351,0.006,20230600,32337,32683
32531,KcTd7d5h4c,KT754 (ds),(K4)(T7)5,24,18.92346,0.00644,40440987,32337,32699
32532,KcTd7c6c5d,KT765 (3s2),(K76)(T5),12,18.92346,0.00593,20220580,32337,32683
32533,QcJd9d8h3c,QJ983 (ds),(Q3)(J9)8,24,18.92339,0.00906,40435601,32287,32741
32534,AcJd8h6c4h,AJ864 (ds),(A6)J(84),24,18.92329,0.00879,40452796,32287,32732
32535,QcTd9c7d4h,QT974 (ds),(Q9)(T7)4,24,18.92326,0.00604,40429894,32337,32683
32536,TdTc8h8c7c,TT887 (3s),(T87)T8,24,18.9232,0.01023,40438692,32260,32753
32537,AcTc8d7d4c,AT874 (3s2),(AT4)(87),12,18.92312,0.00609,20224183,32337,32699
32538,KdKc6h6c3c,KK663 (3s),(K63)K6,24,18.92302,0.00697,40448119,32337,32699
32539,KdKc5h5c3c,KK553 (3s),(K53)K5,24,18.923,0.00517,40454831,32371,32673
32540,QcTd9s9h6c,QT996 (ss),(Q6)T99,12,18.9228,0.00833,20228120,32315,32732
32541,KcQdQc9h3s,KQQ93 (ss),(KQ)Q93,24,18.92271,0.00734,40437378,32337,32712
32542,KcQdJd6c2c,KQJ62 (3s2),(K62)(QJ),12,18.92255,0.01249,20219975,32239,32795
32543,QcJdTd9h5s,QJT95 (ss),Q(JT)95,24,18.9225,0.00692,40434758,32337,32712
32544,AcKcTd8d2c,AKT82 (3s2),(AK2)(T8),12,18.92233,0.00728,20222902,32337,32712
32545,Tc9h9d8d6c,T9986 (ds),(T6)(98)9,24,18.92227,0.01453,40437464,32205,32832
32546,Tc9d9c6d6c,T9966 (3s2),(T96)(96),12,18.92205,0.01408,20227807,32205,32832
32547,KcTc9d6d4d,KT964 (3s2),(KT)(964),12,18.92177,0.00602,20227230,32371,32699
32548,KdKc7h4c3h,KK743 (ds),(K4)K(73),24,18.92169,0.00732,40442721,32337,32718
32549,AcTd9h9c3s,AT993 (ss),(A9)T93,24,18.92166,0.01275,40444561,32248,32822
32550,AcJcTd6d3c,AJT63 (3s2),(AJ3)(T6),12,18.92161,0.00841,20226033,32315,32747
32551,Ac9d9c8d3h,A9983 (ds),(A9)(98)3,24,18.92149,0.01261,40454284,32248,32821
32552,AcQd8h6h4c,AQ864 (ds),(A4)Q(86),24,18.92139,0.00586,40454733,32383,32699
32553,KcQcJd7h4h,KQJ74 (ds),(KQ)J(74),24,18.92132,0.00866,40459026,32315,32753
32554,KcQcTd4d3d,KQT43 (3s2),(KQ)(T43),12,18.92119,0.00871,20221806,32315,32753
32555,AcKcJc6d5d,AKJ65 (3s2),(AKJ)(65),12,18.92108,0.00782,20224718,32337,32747
32556,KcQdJd8h5h,KQJ85 (ds),K(QJ)(85),24,18.92088,0.00692,40439920,32358,32732
32557,KcTd9h8c2h,KT982 (ds),(K8)T(92),24,18.92087,0.00842,40466257,32337,32753
32558,JcThTd5d4h,JTT54 (ds),J(T5)(T4),24,18.92085,0.00727,40451823,32337,32732
32559,AcQc9d8h3d,AQ983 (ds),(AQ)(93)8,24,18.92084,0.00541,40442313,32383,32699
32560,AcKcTd7h6c,AKT76 (3s),(AK6)T7,24,18.92077,0.01002,40447644,32287,32782
32561,KdKc5h4s3c,KK543 (ss),(K3)K54,24,18.92068,0.00584,40437052,32383,32712
32562,AcJd5c4h4d,AJ544 (ds),(A5)(J4)4,24,18.92063,0.00655,40453519,32371,32718
32563,AcKdQhJd3d,AKQJ3 (3s),A(KJ3)Q,24,18.92028,0.00906,40459642,32320,32762
32564,AcKdTc8h6c,AKT86 (3s),(AT6)K8,24,18.9202,0.00917,40448166,32315,32762
32565,AcJcTd4h2h,AJT42 (ds),(AJ)T(42),24,18.9197,0.00787,40448673,32337,32753
32566,AcKd9h3d3c,AK933 (ds),(A3)(K3)9,24,18.91951,0.00439,40444832,32412,32699
32567,KcQc9d6d5d,KQ965 (3s2),(KQ)(965),12,18.91948,0.00991,20221178,32315,32789
32568,KcTc9d6h4d,KT964 (ds),(KT)(94)6,24,18.91925,0.0104,40443040,32315,32795
32569,Ac9d8h6h6c,A9866 (ds),(A6)9(86),24,18.91905,0.00704,40443507,32383,32753
32570,Jc9d8c7h7d,J9877 (ds),(J8)(97)7,24,18.91901,0.00949,40447865,32337,32789
32571,Jc9d8h7d7c,J9877 (ds),(J7)(97)8,24,18.91899,0.00392,40448612,32442,32699
32572,KdKcQc3h3c,KKQ33 (3s),(KQ3)K3,24,18.91895,0.01035,40437291,32315,32795
32573,JdJc6c5d5c,JJ655 (3s2),(J65)(J5),12,18.91889,0.00766,20221054,32371,32753
32574,KcQd8c6d6c,KQ866 (3s2),(K86)(Q6),12,18.9187,0.00744,20220253,32383,32753
32575,AcJdTd8d7h,AJT87 (3s),A(JT8)7,24,18.91832,0.00842,40444354,32358,32770
32576,AcKcTd7c6h,AKT76 (3s),(AK7)T6,24,18.91816,0.00765,40456417,32383,32762
32577,QcThTd7s7d,QTT77 (ss),Q(T7)T7,24,18.91813,0.00621,40436287,32412,32747
32578,AcQdJsJh2d,AQJJ2 (ss),A(Q2)JJ,12,18.91795,0.01456,20224435,32248,32869
32579,AcKd9d3h3c,AK933 (ds),(A3)(K9)3,24,18.91795,0.0055,40449018,32412,32732
32580,AcQhQd6c5c,AQQ65 (3s),(A65)QQ,12,18.91788,0.00903,20223019,32337,32789
32581,TdTc9h9c4s,TT994 (ss),(T9)T94,24,18.91784,0.00857,40444393,32358,32787
32582,KcQdJd3c2d,KQJ32 (3s2),(K3)(QJ2),12,18.91782,0.01135,20222693,32315,32832
32583,AcJdJc6d3c,AJJ63 (3s2),(AJ3)(J6),12,18.91774,0.01128,20226737,32315,32832
32584,KcQdJh4h3d,KQJ43 (ds),K(Q3)(J4),24,18.91741,0.00662,40448545,32412,32753
32585,AcQhQd9s7d,AQQ97 (ss),A(Q7)Q9,24,18.91739,0.00648,40456409,32412,32753
32586,AcQd8d4h3c,AQ843 (ds),(A3)(Q8)4,24,18.91739,0.00445,40451835,32447,32718
32587,KcJdJc4d3c,KJJ43 (3s2),(KJ3)(J4),12,18.91735,0.01369,20227578,32260,32862
32588,Ac9d8c7s7h,A9877 (ss),(A8)977,12,18.91733,0.00758,20227920,32383,32762
32589,QcJcThTd3c,QJTT3 (3s),(QJ3)TT,12,18.91718,0.01509,20217650,32248,32888
32590,JcTdTc3d3c,JTT33 (3s2),(JT3)(T3),12,18.91707,0.00996,20211602,32337,32821
32591,AcQd9c6d4c,AQ964 (3s2),(A94)(Q6),12,18.91705,0.01093,20228354,32320,32832
32592,AcKd9d7h6h,AK976 (ds),A(K9)(76),24,18.91693,0.00851,40442257,32371,32789
32593,AcTdTc4d4c,ATT44 (3s2),(AT4)(T4),12,18.91693,0.01357,20228009,32260,32862
32594,KcQc9d7h5d,KQ975 (ds),(KQ)(95)7,24,18.91689,0.00576,40448603,32412,32753
32595,AcTdTc6c4d,ATT64 (3s2),(AT6)(T4),12,18.91689,0.0087,20228513,32371,32789
32596,AcKc8d7s7h,AK877 (ss),(AK)877,12,18.91688,0.00695,20229602,32412,32762
32597,KcJcTc9d5h,KJT95 (3s),(KJT)95,24,18.9168,0.01095,40440909,32320,32832
32598,QcJc9c8d6d,QJ986 (3s2),(QJ9)(86),12,18.91673,0.00672,20223777,32412,32753
32599,AcThTd9d6h,ATT96 (ds),A(T9)(T6),24,18.91662,0.00676,40450533,32412,32762
32600,AcKc9d7d4d,AK974 (3s2),(AK)(974),12,18.9166,0.0059,20230564,32412,32753
32601,JdJc8s8h6c,JJ886 (ss),(J6)J88,12,18.91659,0.00992,20224050,32337,32822
32602,Tc9d8d8c7c,T9887 (3s2),(T87)(98),12,18.91655,0.00978,20218440,32337,32821
32603,JdJcTc6d3c,JJT63 (3s2),(JT3)(J6),12,18.91636,0.01278,20225400,32287,32856
32604,JdJcTc6c3d,JJT63 (3s2),(JT6)(J3),12,18.91629,0.00498,20221800,32457,32747
32605,AcTd7d5d3c,AT753 (3s2),(A3)(T75),12,18.91613,0.00765,20229818,32383,32787
32606,JdJcTh6s6c,JJT66 (ss),(J6)JT6,24,18.91604,0.00908,40447768,32371,32813
32607,KcJdTh7c4s,KJT74 (ss),(K7)JT4,24,18.91603,0.00876,40439067,32383,32795
32608,KdKc9c7c6c,KK976 (4s),(K976)K,12,18.91537,0.00942,20213896,32371,32822
32609,AcQd7h5d2c,AQ752 (ds),(A2)(Q5)7,24,18.91536,0.00526,40450789,32457,32753
32610,Kc9d8d7c6c,K9876 (3s2),(K76)(98),12,18.91529,0.00554,20221153,32457,32753
32611,KcQhQd8d6s,KQQ86 (ss),K(Q8)Q6,24,18.91514,0.01093,40435253,32337,32838
32612,AcQc9d8d3d,AQ983 (3s2),(AQ)(983),12,18.91508,0.00527,20223703,32457,32753
32613,AcQdJh6s4c,AQJ64 (ss),(A4)QJ6,24,18.91494,0.00805,40445593,32412,32795
32614,QcJdJc3h2d,QJJ32 (ds),(QJ)(J2)3,24,18.9149,0.005,40453861,32468,32753
32615,KcQcJcTc6d,KQJT6 (4s),(KQJT)6,12,18.91484,0.00923,20210997,32383,32822
32616,KcQdQc6h5c,KQQ65 (3s),(KQ5)Q6,24,18.91468,0.00926,40450042,32383,32822
32617,KdKc8c6c5h,KK865 (3s),(K86)K5,24,18.91458,0.01423,40430359,32271,32903
32618,KcQcJc9d3d,KQJ93 (3s2),(KQJ)(93),12,18.91447,0.00803,20216167,32412,32795
32619,KdKc8c7h2h,KK872 (ds),(K8)K(72),24,18.91425,0.01096,40469266,32337,32856
32620,QcTd9h6c4d,QT964 (ds),(Q6)(T4)9,24,18.9142,0.00615,40446985,32457,32782
32621,AcQd7d5h2c,AQ752 (ds),(A2)(Q7)5,24,18.91418,0.00871,40451153,32412,32822
32622,KcQd9h5d3c,KQ953 (ds),(K3)(Q5)9,24,18.91418,0.00918,40448430,32383,32832
32623,AcTd9c5h4h,AT954 (ds),(A9)T(54),24,18.91411,0.00634,40446869,32457,32789
32624,KdKcQc4h2s,KKQ42 (ss),(KQ)K42,24,18.91407,0.01041,40464150,32371,32838
32625,AcTc9d8h6c,AT986 (3s),(AT6)98,24,18.91385,0.00617,40456005,32457,32789
32626,AdAcKc6h2c,AAK62 (3s),(AK2)A6,24,18.91358,0.00551,40449630,32468,32782
32627,QcJc9h9d8c,QJ998 (3s),(QJ8)99,12,18.91353,0.00736,20223211,32442,32795
32628,AcJd8h6d3c,AJ863 (ds),(A3)(J6)8,24,18.91353,0.0077,40449097,32412,32813
32629,AcJd7c6d6c,AJ766 (3s2),(A76)(J6),12,18.91313,0.00502,20225159,32489,32762
32630,AcKdTc7h2h,AKT72 (ds),(AT)K(72),24,18.91312,0.00384,40456720,32508,32753
32631,QcJc9d7d7c,QJ977 (3s2),(QJ7)(97),12,18.9131,0.01084,20219539,32371,32856
32632,JdJcTc8h2h,JJT82 (ds),(JT)J(82),24,18.91301,0.00924,40451442,32412,32832
32633,KcThTd6c3d,KTT63 (ds),(K6)(T3)T,24,18.91295,0.00884,40436884,32412,32832
32634,JcTd9c8d3d,JT983 (3s2),(J9)(T83),12,18.91246,0.00912,20205407,32412,32832
32635,AcKdQhTd4d,AKQT4 (3s),A(KT4)Q,24,18.91242,0.00557,40441304,32489,32789
32636,Ac8d7h6c4h,A8764 (ds),(A6)8(74),24,18.91238,0.00735,40468418,32457,32822
32637,AcTd9h8s4c,AT984 (ss),(A4)T98,24,18.9123,0.00772,40440669,32447,32822
32638,JcTd8h6d5c,JT865 (ds),(J5)(T6)8,24,18.9122,0.00596,40446771,32468,32789
32639,Qc9h9d7h7d,Q9977 (ds),Q(97)(97),12,18.91219,0.01303,20222403,32337,32903
32640,KcQd5h4c3d,KQ543 (ds),(K4)(Q3)5,24,18.91203,0.00886,40438920,32412,32832
32641,AcTd9c8h4s,AT984 (ss),(A9)T84,24,18.91197,0.00558,40452906,32489,32789
32642,QdQcJc8h6c,QQJ86 (3s),(QJ6)Q8,24,18.91188,0.01184,40437199,32358,32888
32643,AcKdJh5d2h,AKJ52 (ds),A(K5)(J2),24,18.91174,0.0067,40447792,32468,32821
32644,AcTdTc5d4c,ATT54 (3s2),(AT4)(T5),12,18.91168,0.00885,20219893,32412,32838
32645,KdKcQc7h3s,KKQ73 (ss),(KQ)K73,24,18.91165,0.00659,40445311,32468,32821
32646,AcKdQdJh3d,AKQJ3 (3s),A(KQ3)J,24,18.91156,0.0085,40451385,32442,32832
32647,QdQc5c4d2h,QQ542 (ds),(Q5)(Q4)2,24,18.91156,0.00618,40459809,32489,32795
32648,KcQdTd8h8d,KQT88 (3s),K(QT8)8,24,18.91134,0.00654,40441297,32468,32822
32649,AcKdTh8c6c,AKT86 (3s),(A86)KT,24,18.91122,0.00783,40439618,32457,32832
32650,AcJdTh8s7h,AJT87 (ss),AJ(T7)8,24,18.91111,0.00478,40454650,32513,32789
32651,AcTd8d5d3c,AT853 (3s2),(A3)(T85),12,18.91104,0.00864,20222437,32442,32838
32652,KcQd7d6c3h,KQ763 (ds),(K6)(Q7)3,24,18.91104,0.00575,40442312,32508,32795
32653,Ac8d7d7c4h,A8774 (ds),(A7)(87)4,24,18.91097,0.00712,40470320,32468,32832
32654,AcQd6c5d5c,AQ655 (3s2),(A65)(Q5),12,18.91078,0.01346,20227344,32337,32927
32655,Ac9c8d7s7h,A9877 (ss),(A9)877,12,18.91074,0.00622,20229102,32493,32822
32656,AcQd9d4h4c,AQ944 (ds),(A4)(Q9)4,24,18.91052,0.00762,40455413,32468,32832
32657,KcJdTh9s6d,KJT96 (ss),K(J6)T9,24,18.91048,0.00622,40452962,32508,32822
32658,AdAcQh7h4h,AAQ74 (3s),AA(Q74),12,18.91048,0.00507,20223388,32513,32795
32659,KcQd9h5c3d,KQ953 (ds),(K5)(Q3)9,24,18.91043,0.00761,40446506,32468,32832
32660,AcQhQdQcJd,AQQQJ (ds),(AQ)(QJ)Q,24,18.91031,0.0139,40437322,32337,32959
32661,KcJhJdTs3d,KJJT3 (ss),K(J3)JT,24,18.91028,0.0117,40445702,32383,32888
32662,KcThTd3d3c,KTT33 (ds),(K3)(T3)T,24,18.91017,0.01043,40433911,32412,32869
32663,KcQdJhTs5s,KQJT5 (ss),KQJ(T5),24,18.91,0.00604,40434328,32508,32822
32664,KcQd7d5h5c,KQ755 (ds),(K5)(Q7)5,24,18.90995,0.01004,40446135,32412,32869
32665,JcTd7d7c6d,JT776 (3s2),(J7)(T76),12,18.90982,0.01117,20219190,32393,32888
32666,QcJd9h8d3c,QJ983 (ds),(Q3)(J8)9,24,18.9097,0.01086,40438082,32412,32888
32667,KcJdTc8h4s,KJT84 (ss),(KT)J84,24,18.90967,0.00727,40441440,32489,32832
32668,AcKcQd6h4s,AKQ64 (ss),(AK)Q64,24,18.90966,0.00535,40447264,32513,32822
32669,Qc9d8h7d7c,Q9877 (ds),(Q7)(97)8,24,18.90964,0.01218,40438498,32383,32910
32670,KcJcTd9c5h,KJT95 (3s),(KJ9)T5,24,18.90962,0.00806,40428230,32468,32838
32671,AcQd9h4d4c,AQ944 (ds),(A4)(Q4)9,24,18.90953,0.00574,40443619,32513,32822
32672,AdAcTh8s4s,AAT84 (ss),AAT(84),12,18.90953,0.01246,20232441,32383,32910
32673,KcQdQc6c5h,KQQ65 (3s),(KQ6)Q5,24,18.90939,0.01211,40428617,32383,32910
32674,AcKc8d6d4d,AK864 (3s2),(AK)(864),12,18.90937,0.00442,20226371,32540,32795
32675,AcJd8d7d2c,AJ872 (3s2),(A2)(J87),12,18.90922,0.00842,20230733,32468,32856
32676,KcQdJd3d2c,KQJ32 (3s2),(K2)(QJ3),12,18.90918,0.00816,20221983,32468,32856
32677,AcQd7h6h4c,AQ764 (ds),(A4)Q(76),24,18.9089,0.01179,40446974,32383,32910
32678,QdQcTh5c4s,QQT54 (ss),(Q5)QT4,24,18.90882,0.00571,40450891,32513,32832
32679,AcQd9c8d2c,AQ982 (3s2),(A92)(Q8),12,18.90858,0.0076,20219425,32493,32856
32680,KdKc8c6h5c,KK865 (3s),(K85)K6,24,18.90838,0.01097,40433606,32412,32903
32681,KcQdJhTh4h,KQJT4 (3s),KQ(JT4),24,18.90819,0.01138,40444224,32412,32910
32682,QcJd8h8d7h,QJ887 (ds),Q(J8)(87),24,18.90805,0.00776,40448080,32493,32856
32683,KcQd9c5d4d,KQ954 (3s2),(K9)(Q54),12,18.90796,0.00759,20223270,32508,32856
32684,KdKcQh4c2s,KKQ42 (ss),(K4)KQ2,24,18.9079,0.00463,40460030,32540,32822
32685,AcKd9c7d2c,AK972 (3s2),(A92)(K7),12,18.90789,0.0062,20228804,32513,32832
32686,QcTd9d7h4c,QT974 (ds),(Q4)(T9)7,24,18.90783,0.00619,40454886,32513,32832
32687,AdAc7h6s5s,AA765 (ss),AA7(65),12,18.90782,0.00704,20230467,32508,32838
32688,AcTd9d4h3c,AT943 (ds),(A3)(T9)4,24,18.90779,0.00859,40451503,32468,32862
32689,KcJd9d9c4c,KJ994 (3s2),(K94)(J9),12,18.9077,0.0131,20221591,32383,32966
32690,AcTc9d8c6h,AT986 (3s),(AT8)96,24,18.90768,0.00763,40442481,32508,32856
32691,JdJcTc9h5s,JJT95 (ss),(JT)J95,24,18.90764,0.0104,40440576,32447,32903
32692,AcQd8c4d3h,AQ843 (ds),(A8)(Q4)3,24,18.90749,0.00621,40444405,32518,32832
32693,QcTdTc6d3h,QTT63 (ds),(QT)(T6)3,24,18.90736,0.0051,40443760,32540,32832
32694,KcTd9h7h3c,KT973 (ds),(K3)T(97),24,18.90704,0.00689,40459758,32513,32856
32695,JcTd8d8c5c,JT885 (3s2),(J85)(T8),12,18.90695,0.00651,20224331,32518,32838
32696,QcJd7h6d6c,QJ766 (ds),(Q6)(J6)7,24,18.90687,0.0079,40437463,32508,32862
32697,AcKhKd4c2c,AKK42 (3s),(A42)KK,12,18.90627,0.00594,20219350,32540,32838
32698,AcKdJc6h3h,AKJ63 (ds),(AJ)K(63),24,18.90602,0.00818,40461918,32508,32869
32699,AcKcTdTc6h,AKTT6 (3s),(AKT)T6,24,18.9059,0.01379,40454593,32383,33001
